Assigment name,Assignment,Assignment Type,Author,Billable Hours,Category,Cost Center,Cost Center (Business Unit),Customer Responsible,Date,Employee Role,Entry Date,Hour Price,Hours Worked,Industry,Internal,Invoice Number,Invoiced,Invoicing Date,Margin,Non-Billable,Owner,Paid,Parent Company,Parent Company Home Country,Parent Company Industry,Parent Company Responsible,Parent Company Type,Payer,Payer Home Country,Payment Date,Principal,Principal Home Country,Principal Type,Responsible,Seller,Skill,Status (Registere,Tax Rate,Total,Transaction,Transaction Type,Transaction Type Englis,Transaction status (Ope,Type (Fe
 Kartelli,20090042,Kilpailuoikeus,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-10,,2010-02-10,,0.0,,False,20090187,110.25,2010-02-10,,False,Nelli Niittykumpu,0.0,,,,,,Kepulikalle Oy,Suomi,NaT,Kepulikalle Oy,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,110.25,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
 Kartelli,20090042,Kilpailuoikeus,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-10,,2010-02-10,,0.0,,False,20090187,35.0,2010-02-10,,False,Nelli Niittykumpu,0.0,,,,,,Kepulikalle Oy,Suomi,NaT,Kepulikalle Oy,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,35.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Avoin,Kulu
 Kartelli,20090042,Kilpailuoikeus,Nelli Niittykumpu,2.5,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-10,,2010-02-10,160.0,2.5,,False,20090187,200.0,2010-02-10,170.0,False,Nelli Niittykumpu,0.0,,,,,,Kepulikalle Oy,Suomi,NaT,Kepulikalle Oy,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,200.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Kartelli,20090042,Kilpailuoikeus,Nelli Niittykumpu,10.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-10,,2010-02-10,160.0,10.0,,False,20090187,800.0,2010-02-10,770.0,False,Nelli Niittykumpu,0.0,,,,,,Kepulikalle Oy,Suomi,NaT,Kepulikalle Oy,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,800.0,haastehakemuksen laatiminen,haastehakemuksen laatiminen,Writing a complaint,Avoin,Palkkio
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,0.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,,0.0,,False,20090197,45.0,2010-02-10,,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Veroton,45.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,12.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,150.0,14.0,,False,20090197,750.0,2010-02-10,720.0,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,750.0,Konsultointi asiakkaan luona,Konsultointi asiakkaan luona,Consultation at customer's,Avoin,Palkkio
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,5.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,130.0,5.0,,False,20090197,325.0,2010-02-10,295.0,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,325.0,Neuvottelu,Neuvottelu,Negotiation,Avoin,Palkkio
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,0.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,,0.0,,False,20090197,79.0,2010-02-10,,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Veroton,79.0,Oikeudenkäyntimaksu,Oikeudenkäyntimaksu,Court,Avoin,Kulu
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,0.5,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,150.0,0.0,,False,20090197,37.5,2010-02-10,37.5,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,37.5,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,6.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,150.0,6.0,,False,20090197,450.0,2010-02-10,420.0,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,450.0,Toimeksiantoon perehtyminen,Tutkittu asiaa,Investigation,Avoin,Palkkio
 KARTELLI,20090043,Kilpailuoikeus,Yki Kontula,0.0,Laskutettava,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,,2010-02-10,,0.0,,False,20090197,9.8,2010-02-10,,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,9.8,Valokopiot,Valokopiot,Making copies,Avoin,Kulu
 KARTELLI,20090043,Kilpailuoikeus,Boris Keilaniemi,10.0,,Lakipalveluja,Lakipalveluja,Yki Kontula,2010-02-10,Osakas,2010-02-10,170.0,0.0,,False,20090197,850.0,2010-02-10,850.0,False,Yki Kontula,0.0,,,,,,Heikin Auto Oy,Suomi,NaT,Heikin Auto Oy,Suomi,,Yki Kontula,,,Laskutettu,Alv 22 %,850.0,haastehakemuksen laatiminen,haastehakemuksen laatiminen,Writing a complaint,Avoin,Palkkio
 Koeaikapurku,20090044,Työoikeus,Elias Muonio,0.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2013-01-14,,2013-01-14,,0.0,,False,2013-0064,90.0,2013-01-14,,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,NaT,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Maksettu,Alv 24 %,90.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Tulostettu,Kulu
 Koeaikapurku,20090044,Työoikeus,Elias Muonio,2.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2013-01-14,,2013-01-14,170.0,6.0,,False,2013-0064,170.0,2013-01-14,170.0,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,NaT,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Maksettu,Alv 24 %,170.0,Konsultointi asiakkaan luona,Konsultointi asiakkaan luona,Consultation at customer's,Tulostettu,Palkkio
 Koeaikapurku,20090044,Työoikeus,Jopi Jalkapuoli,0.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-10,,2010-02-10,170.0,0.0,,False,20090188,0.0,2010-02-10,0.0,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,2010-02-10,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Laskutettu,Alv 22 %,0.0,Laadittu kirje,Laadittu kirje,Writing a letter,Maksettu,Palkkio
 Koeaikapurku,20090044,Työoikeus,Jopi Jalkapuoli,0.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-10,,2010-02-10,170.0,0.0,,False,20090188,0.0,2010-02-10,0.0,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,2010-02-10,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Laskutettu,Alv 22 %,0.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
 Koeaikapurku,20090044,Työoikeus,Elias Muonio,6.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2013-01-14,,2013-01-14,120.0,6.0,,False,2013-0064,360.0,2013-01-14,360.0,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,NaT,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Maksettu,Alv 24 %,360.0,Oikea toimenpide,Haastehakemuksen työstäminen,Writing a complaint,Tulostettu,Palkkio
 Koeaikapurku,20090044,Työoikeus,Elias Muonio,0.6,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2013-01-14,,2013-01-14,170.0,0.6,,False,2013-0064,51.0,2013-01-14,51.0,False,Jopi Jalkapuoli,0.0,,,,,,Heikin ja Kallen Auto Oy,Suomi,NaT,Heikin ja Kallen Auto Oy,Suomi,Prospect,Jopi Jalkapuoli,,,Maksettu,Alv 24 %,51.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Tulostettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,9.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,170.0,9.0,,False,20090204,510.0,2010-02-19,480.0,False,Helen Hakaniemi,510.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,510.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,,0.0,,False,20090204,50.0,2010-02-19,,False,Helen Hakaniemi,50.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Veroton,50.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Maksettu,Kulu
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,,0.0,,False,20090204,45.0,2010-02-19,,False,Helen Hakaniemi,45.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Veroton,45.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,12.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,130.0,9.0,,False,20090204,390.0,2010-02-19,360.0,False,Helen Hakaniemi,560.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,390.0,Konsultointi asiakkaan luona,Konsultointi asiakkaan luona,Consultation at customer's,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,5.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-06-02,,2010-06-02,170.0,5.0,,False,,,NaT,480.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Kirjattu,,510.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,3.5000000000000004,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,170.0,3.5000000000000004,,False,20090204,170.0,2010-02-19,140.0,False,Helen Hakaniemi,170.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,170.0,Laadittu kirje,Laadittu kirje,Writing a letter,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,6.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,170.0,0.0,,False,20090204,170.0,2010-02-19,170.0,False,Helen Hakaniemi,340.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,170.0,Neuvottelu,Neuvottelu,Negotiation,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,6.000000000000001,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,170.0,0.0,,False,20090204,340.0,2010-02-19,340.0,False,Helen Hakaniemi,340.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,340.0,Neuvottelu asiakkaan luona,Neuvottelu asiakkaan luona,Meeting at customer's,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Kati Alley,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2011-11-17,Asiantuntija,2011-11-17,170.0,0.0,,False,,,NaT,0.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Kirjattu,,0.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Avoin,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,6.000000000000001,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,170.0,6.000000000000001,,False,20090204,340.0,2010-02-19,310.0,False,Helen Hakaniemi,340.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,340.0,Neuvottelu vankilassa,Neuvottelu vankilassa,Meeting in a prison,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Kati Alley,10.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2011-11-17,Asiantuntija,2011-11-17,200.0,10.0,,False,,,NaT,1000.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Kirjattu,,1000.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,0.75,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2010-09-01,,2010-02-19,150.0,1.5000000000000002,,False,20090204,37.5,2010-02-19,22.5,False,Helen Hakaniemi,37.5,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,37.5,"Puhelinneuvottelu perjantaina 
-pojpojfsa
-mkfmsa",Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Helen Hakaniemi,4.5,,Lakipalveluja,,Helen Hakaniemi,2010-09-01,,2010-02-15,170.0,4.5,,False,20090204,255.0,2010-02-19,225.0,False,Helen Hakaniemi,255.0,,,,,,Sepon Kauppa Oy,Suomi,2010-09-01,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,255.0,Tapaaminen,Neuvottelu vankilassa,Meeting in a prison,Maksettu,Palkkio
 Kartelli,20090045,Kilpailuoikeus,Kati Alley,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2011-11-17,Asiantuntija,2011-11-17,200.0,2.0,,False,,,NaT,400.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Sepon Kauppa Oy,Suomi,,Helen Hakaniemi,,,Kirjattu,,400.0,Tutkittu asiaa,Tutkittu asiaa,Investigation,Avoin,Palkkio
 kartelli,20090046,Kilpailuoikeus,Jopi Jalkapuoli,0.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-19,,2010-02-19,,0.0,,False,,,NaT,,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,sepontori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,Alv 0 %,0.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Avoin,Kulu
 kartelli,20090046,Kilpailuoikeus,Jopi Jalkapuoli,0.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-19,,2010-02-19,,0.0,,False,,,NaT,,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,sepontori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,Alv 22 %,0.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
 kartelli,20090046,Kilpailuoikeus,Yki Kontula,24.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-09-08,,2010-09-08,170.0,24.0,,False,20100008,1360.0,2010-09-08,1330.0,False,Jopi Jalkapuoli,1360.0,,,,,,sepontori,Suomi,2010-09-08,sepontori,Suomi,,Jopi Jalkapuoli,,,Maksettu,Veroton,1360.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Maksettu,Palkkio
 kartelli,20090046,Kilpailuoikeus,Jopi Jalkapuoli,1.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-19,,2010-02-19,170.0,1.0,,False,,,NaT,140.0,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,sepontori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,170.0,Laadittu kirje,Laadittu kirje,Writing a letter,Avoin,Palkkio
 kartelli,20090046,Kilpailuoikeus,Jopi Jalkapuoli,2.0,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-19,,2010-02-19,170.0,0.0,,False,,,NaT,310.0,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,sepontori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,340.0,Neuvottelu,Neuvottelu,Negotiation,Avoin,Palkkio
 kartelli,20090046,Kilpailuoikeus,Jopi Jalkapuoli,0.3,,Lakipalveluja,Lakipalveluja,Jopi Jalkapuoli,2010-02-19,,2010-02-19,170.0,0.0,,False,,,NaT,21.0,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,sepontori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,51.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,0.0,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-19,,0.0,,False,20090199,351.0,2010-02-19,,False,Viivi Vuosaari,295.2,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Veroton,351.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,14.21,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-19,170.0,17.05,,False,20090199,850.0,2010-02-19,820.0,False,Viivi Vuosaari,714.87,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Veroton,850.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,5.68,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-18,170.0,5.68,,False,20090199,340.0,2010-02-19,310.0,False,Viivi Vuosaari,285.95,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Alv 22 %,340.0,Neuvottelu / Esa Honkalehto,Neuvottelu,Negotiation,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,2.84,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-10,170.0,2.84,,False,20090199,170.0,2010-02-19,140.0,False,Viivi Vuosaari,142.97,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Alv 22 %,170.0,Neuvottelu / Vinnie,Neuvottelu,Negotiation,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,14.21,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-19,170.0,14.21,,False,20090199,850.0,2010-02-19,820.0,False,Viivi Vuosaari,714.87,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Alv 22 %,850.0,Sopimuksen luonnostelu,Sopimuksen luonnostelu,Contract sketching,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,25.57,Laskutettava,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-19,170.0,25.57,,False,20090199,1530.0,2010-02-19,1500.0,False,Viivi Vuosaari,1286.77,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Alv 22 %,1530.0,Sopimus,Sopimus,Contract,Avoin,Palkkio
 Hallituksen erottaminen,20090047,Hallintoasia,Viivi Vuosaari,0.5700000000000001,,Lakipalveluja,Lakipalveluja,Viivi Vuosaari,2012-01-02,,2010-02-19,120.0,0.5700000000000001,,False,20090199,24.0,2010-02-19,18.0,False,Viivi Vuosaari,20.18,,,,,,Ilveksen tuki Ry,Suomi,NaT,Ilveksen tuki Ry,Suomi,Customer,Viivi Vuosaari,,,Maksettu,Alv 22 %,24.0,Sähköposti asiakkaalle,Sähköposti asiakkaalle,Email to client,Avoin,Palkkio
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-19,,2010-02-19,,0.0,,False,20090200,0.0,2010-02-19,,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Veroton,0.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Avoin,Kulu
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,2.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-19,,2010-02-19,170.0,2.0,,False,20090200,170.0,2010-02-19,140.0,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,170.0,Laadittu kirje,Laadittu kirje,Writing a letter,Avoin,Palkkio
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,2.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-19,,2010-02-19,170.0,2.0,,False,20090200,170.0,2010-02-19,140.0,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,170.0,Laadittu kirje vastapuolelle,Laadittu kirje,Writing a letter,Avoin,Palkkio
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,4.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-19,,2010-02-19,200.0,2.0,,False,20090200,400.0,2010-02-19,370.0,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,400.0,Neuvottelu kanssanne ja tehtävän vastaanotto,Neuvottelu,Negotiation,Avoin,Palkkio
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,10.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2010-02-19,,2010-02-19,170.0,0.0,,False,20090200,850.0,2010-02-19,850.0,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,850.0,haastehakemuksen laatiminen,haastehakemuksen laatiminen,Writing a complaint,Avoin,Palkkio
" Te / Möttönen, petos",20090048,Rikosoikeus,Nelli Niittykumpu,4.0,,Lakipalveluja,,Nelli Niittykumpu,2010-02-19,,2010-02-15,170.0,1.0,,False,20090200,85.0,2010-02-19,70.0,False,Nelli Niittykumpu,0.0,,,,,,Laiskat Lakimiehet Ay,Suomi,NaT,Laiskat Lakimiehet Ay,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 22 %,85.0,taåaaminen vastapuoem kansaa,Neuvottelu asiakkaan luona,Meeting at customer's,Avoin,Palkkio
 Kartelli,20090049,Kilpailuoikeus,Helen Hakaniemi,2.0,,valkeakoski,valkeakoski,Jopi Jalkapuoli,2012-05-02,,2012-05-02,170.0,2.0,,False,,,NaT,310.0,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,anuntori,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,340.0,Laadittu kirje,Laadittu kirje,Writing a letter,Avoin,Palkkio
 Kartelli,20090049,Kilpailuoikeus,Jopi Jalkapuoli,3.0,,valkeakoski,valkeakoski,Jopi Jalkapuoli,2010-09-01,,2010-02-19,170.0,0.0,,False,20090201,170.0,2010-02-19,170.0,False,Jopi Jalkapuoli,170.0,,,,,,anuntori,Suomi,2010-09-01,anuntori,Suomi,,Jopi Jalkapuoli,,,Maksettu,Alv 22 %,170.0,Neuvottelu,Neuvottelu,Negotiation,Maksettu,Palkkio
 Kartelli,20090049,Kilpailuoikeus,Jopi Jalkapuoli,6.0,,valkeakoski,valkeakoski,Jopi Jalkapuoli,2010-09-01,,2010-02-19,170.0,0.0,,False,20090201,340.0,2010-02-19,340.0,False,Jopi Jalkapuoli,340.0,,,,,,anuntori,Suomi,2010-09-01,anuntori,Suomi,,Jopi Jalkapuoli,,,Maksettu,Alv 22 %,340.0,Neuvottelu asiakkaan luona,Neuvottelu asiakkaan luona,Meeting at customer's,Maksettu,Palkkio
 Kartelli,20090049,Kilpailuoikeus,Helen Hakaniemi,52.39,,valkeakoski,valkeakoski,Jopi Jalkapuoli,2012-01-19,,2012-01-19,170.0,52.39,,False,20110024,1700.0,2012-01-19,1670.0,False,Jopi Jalkapuoli,2106.5,,,,,,anuntori,Suomi,NaT,anuntori,Suomi,,Jopi Jalkapuoli,,,Maksettu,Alv 23 %,1700.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Avoin,Palkkio
 Kartelli,20090049,Kilpailuoikeus,Jopi Jalkapuoli,0.0,,valkeakoski,valkeakoski,Jopi Jalkapuoli,2010-09-01,,2010-02-19,,0.0,,False,20090201,0.0,2010-02-19,,False,Jopi Jalkapuoli,0.0,,,,,,anuntori,Suomi,2010-09-01,anuntori,Suomi,,Jopi Jalkapuoli,,,Maksettu,Veroton,0.0,Oikeudenkäyntimaksu,Oikeudenkäyntimaksu,Court,Maksettu,Kulu
